z,hs
748.08349609375,178.6748262331879
748.1599731445312,178.53816388419992
748.227294921875,176.05712313159285
748.2442626953125,175.2920503552531
748.2100219726562,174.94894374813072
748.1110229492188,174.3912668871907
748.0667114257812,174.22992650733784
747.9644165039062,172.60952119046883
747.7521362304688,170.83728761730785
747.5426025390625,172.16280913558757
747.5130004882812,174.6811607154584
747.4661254882812,176.5655929837228
747.4547119140625,177.04505626966684
747.41162109375,174.15514713432455
747.3130493164062,170.09704483016753
747.0294189453125,170.64311878885133
746.976806640625,173.28551755564018
746.7969970703125,175.37401686825947
746.7359008789062,179.82916234456337
746.7073364257812,183.83818812096143
746.7156372070312,186.49160585602078
746.8427124023438,187.58467058872625
747.12451171875,184.8007596515757
747.132080078125,177.0759271263362
747.1799926757812,166.01009315823907
746.7770385742188,162.0191793765686
746.5916137695312,162.50455918341578
746.3258666992188,158.89541944427145
745.9232177734375,155.26998367393116
745.6011352539062,146.59061606000705
745.0833740234375,136.0460652633194
744.6061401367188,127.46183383064185
743.7031860351562,94.55446986854254
742.347412109375,49.57286164239018
739.0150146484375,38.88255252547617
736.4567260742188,52.61157452628994
735.3016357421875,59.282387837139034
732.2463989257812,71.96794481823908
730.9223022460938,97.92567491239302
729.8380126953125,109.70290747025801
728.63427734375,99.02263923424836
727.6096801757812,59.99333742300076
724.414306640625,19.56249436763952
722.1668701171875,11.862702781802039
720.264404296875,10.415476505780584
716.4102783203125,20.423020892930094
715.0502319335938,51.49026226506414
714.517578125,69.27311317035459
714.3628540039062,68.0289363654282
713.0217895507812,65.88362409026833
712.6144409179688,66.4632116174733
710.9346313476562,65.91051466531034
710.0354614257812,75.65995918605175
709.1810913085938,71.86559709990652
708.2650756835938,49.73967682689823
705.5831298828125,45.85309061605007
703.8206787109375,60.17844526328282
702.970458984375,76.81385383439385
702.6978759765625,67.86247928862096
700.2816162109375,57.995497575357106
699.07177734375,73.5765036329118
698.7181396484375,70.05604938818082
696.1702880859375,70.8484662998237
695.5664672851562,83.70747456879153
694.6450805664062,99.93375761695026
693.8096313476562,112.42083977165309
692.8043823242188,103.85353522398363
691.4692993164062,99.89248658332649
690.36865234375,100.69839686418089
689.3582763671875,94.78244953494043
687.334228515625,100.68645388797353
686.429931640625,111.8069115636518
685.2713623046875,106.35519118091489
683.714599609375,109.97874663462953
682.8853149414062,114.10879699937698
682.0751342773438,109.68367439723723
681.0011596679688,110.4976197463169
679.9487915039062,108.13224822923347
678.68408203125,95.46899127118273
677.1375732421875,76.4119294778251
674.9242553710938,67.89574200084562
673.055419921875,79.00730741976442
671.5193481445312,91.65945302597719
670.3003540039062,87.8006934995635
668.4794921875,75.95492155849614
666.1318969726562,76.25130353726104
665.0992431640625,84.27897667080157
663.161376953125,88.64365263444324
661.6558837890625,104.73488477701143
660.6806030273438,111.65929389696892
659.6151123046875,91.3710800738466
657.4518432617188,86.30420390263525
656.1502075195312,97.50246399242657
654.9127807617188,108.2907501496025
653.67578125,117.46567534381884
652.7041625976562,118.36053058018652
651.8247680664062,114.75237188059491
650.7999877929688,113.57295552733372
649.7125244140625,112.53659304515413
648.5047607421875,109.31633825325763
647.2972412109375,109.6325348718013
645.9234619140625,110.2307901676568
644.57958984375,106.81498880197647
643.177734375,106.84156786385992
642.0885620117188,90.57539463740287
640.6902465820312,54.270764727186915
637.229736328125,48.27348504264781
635.1655883789062,69.0013899081807
633.8921508789062,90.54043829227095
632.439208984375,105.12845543984602
631.2158203125,92.01668476801858
629.7515258789062,40.6490172397071
625.453125,22.59845643998993
623.048095703125,49.55971962880005
621.9166259765625,0.0
765.1036376953125,0.0
765.1043090820312,183.48931001604404
768.33251953125,227.24269474052903
772.5975341796875,158.43131795811513
762.2443237304688,69.20148067417452
764.4874877929688,29.596073966581475
760.4229736328125,60.02385628501442
760.2225341796875,159.00828443172048
760.1968994140625,167.49586200541947
760.0488891601562,162.37507177577686
759.6072998046875,157.48923974402075
759.1397705078125,164.89345254229502
759.309814453125,155.67316462350112
759.465576171875,153.95768563211823
759.7982177734375,139.24321048337973
760.0453491210938,99.90610664250472
759.5634155273438,108.66523843880078
759.2384033203125,129.99800947920508
758.7747802734375,157.126733777321
760.615234375,172.38054931523442
760.631103515625,131.1856596349628
758.8844604492188,118.52224508256752
758.8470458984375,140.81750962487249
758.9475708007812,153.63401905757507
759.0416259765625,154.6994443470365
759.3929443359375,198.20513687018064
759.7317504882812,208.30367811604978
759.937255859375,179.29295675809075
760.2427978515625,235.04417039093727
768.64501953125,253.2903773742654
767.5175170898438,156.42351170819447
762.7394409179688,202.25712774452276
766.9099731445312,183.89523234926256
761.443115234375,83.83391737975573
760.4943237304688,162.14572731662133
767.4625244140625,156.17339250001083
768.344970703125,71.63109590041353
768.5700073242188,1.0
756.4052124023438,12.124452511129718
756.4283447265625,162.55160144577462
756.4573974609375,201.42934326879808
756.61328125,222.68271253888068
756.4556884765625,183.1291387548695
756.2442626953125,164.009948454569
756.20751953125,130.66441008003383
753.8347778320312,100.00269452650555
753.018310546875,112.6553532252955
752.3945922851562,120.21600654082307
751.873291015625,120.96967717278609
751.199462890625,116.56119800585185
750.3103637695312,121.07152217203733
749.8442993164062,127.8897498491358
749.281982421875,129.2470711693932
748.5936889648438,133.64867819437174
748.1254272460938,139.11410975566872
747.532958984375,145.37342561983354
747.4392700195312,150.98209087640794
746.9742431640625,154.23560683284018
746.9872436523438,155.61840966198926
746.7518920898438,155.32721332573962
746.513427734375,156.2538753412166
746.3074951171875,158.206484447443
746.3222045898438,161.81949075441284
746.3289184570312,162.69723417793662
746.1646118164062,163.18452112748417
745.9926147460938,164.41894488369988
745.9306030273438,165.83927791182487
745.8988037109375,170.07183757332058
746.1593017578125,172.23867013429938
746.1715698242188,172.66571260222486
746.2744750976562,174.24859102297998
746.3084716796875,177.5834061014932
746.4527587890625,180.7410545964418
746.6049194335938,180.3127265754354
746.6895751953125,179.7005439364458
746.8176879882812,181.47861480855607
747.088623046875,182.54780927163637
747.228515625,180.76356886634832
747.2704467773438,181.4693438543143
747.4859619140625,183.5742590519618
747.6577758789062,183.7999450747585
747.9567260742188,181.15688360466925
747.8142700195312,178.76981210426374
747.8473510742188,180.24988518900278
747.8900756835938,180.32738351700252
747.90771484375,180.46832160890486
748.0980224609375,179.1668289112027
747.9962158203125,176.4488116573585
747.9519653320312,177.24948649838072
748.0941772460938,176.5112661059952
747.968994140625,175.62544208393794
747.8984985351562,175.91189241069063
747.7072143554688,175.14514350079838
747.5443725585938,175.7181638713304
747.359375,176.9875922103127
747.2786865234375,178.0830021544039
747.3267211914062,178.9811114064826
747.4527587890625,178.3503746647699
747.46875,173.66668928969432
747.0025634765625,171.4216047641512
746.82568359375,173.8367855758561
746.6738891601562,176.22385516806244
746.701904296875,179.1150820673545
746.883544921875,181.31037154977653
747.0550537109375,181.87465254965744
747.1947631835938,181.3185345668126
747.29443359375,178.87533135520997
747.194091796875,174.19980382179622
747.1570434570312,165.68705937585662
746.6953735351562,158.25264136647405
746.360107421875,157.43546904557226
746.09130859375,154.11705963692438
745.782958984375,142.46201643817722
745.2567138671875,131.4441914552434
744.7158203125,113.08582324285027
743.5670166015625,86.74635582740069
742.753173828125,69.70625267273063
741.9856567382812,45.104480972298646
738.111083984375,37.92812112173053
736.2088623046875,55.84532163631559
735.060791015625,59.99458608158733
731.9996337890625,69.00244872890083
730.7793579101562,95.22728368075921
729.65478515625,106.2137949698045
728.548095703125,84.6036566008464
727.0365600585938,44.36617134026372
724.4070434570312,9.642177815034874
721.2579345703125,1.0
716.6331787109375,4.8107167768465064
714.7166137695312,23.61739587283114
713.1090087890625,47.14390291350963
711.481689453125,76.91545987529925
711.0177001953125,87.94076868160805
710.6220703125,82.85251144082113
709.9571533203125,83.00822711875001
709.35986328125,81.74948565205595
708.8013305664062,72.51838417001714
707.744384765625,68.20040198708506
706.4271850585938,57.048791139106044
703.9078369140625,54.191417600712214
702.8153076171875,73.48612024527785
701.8739013671875,93.03038689641562
700.9234619140625,96.79808133048033
699.734619140625,83.27615427645748
698.0687866210938,87.70215937430197
697.2340087890625,103.90925223811969
696.1981201171875,99.40238300941694
694.842529296875,106.99140828057766
693.9989013671875,118.59339952412252
693.1630249023438,116.86843795410944
692.42138671875,112.03560812367448
691.2665405273438,104.34060723976206
689.9121704101562,104.44214110792002
688.7211303710938,106.30794245769535
687.5556030273438,102.7334457482466
686.141845703125,106.74432694951403
685.0051879882812,112.97498003975517
683.9434204101562,109.07625369941218
682.5308227539062,115.39170204491697
681.7186279296875,120.59949479946539
680.594970703125,113.36020408041328
679.5128173828125,111.40832365131868
678.533447265625,106.44245089884183
677.15673828125,82.72655570218954
675.0808715820312,67.49414598984579
672.8636474609375,82.9387749409548
671.66943359375,90.62000573664277
670.0672607421875,82.53192564574357
668.0225830078125,82.51531800462358
666.5450439453125,82.57187298863573
664.769287109375,86.97560624608116
662.8785400390625,94.76631703585369
661.6239624023438,100.60143259406424
660.3902587890625,102.86449934460667
659.4146728515625,95.43895579148084
657.8316650390625,86.30120228910704
655.8140258789062,98.08163261238552
654.8654174804688,116.52621389325714
653.91845703125,116.20129043013397
652.486572265625,116.99591307800542
651.5711669921875,117.57875320494574
650.40966796875,113.91149646759791
649.4071655273438,113.99002440325089
648.4629516601562,113.21574173660971
647.2040405273438,109.77673755880484
645.9848022460938,109.31780780810622
644.7232666015625,110.80385170064916
643.40283203125,107.08237991628405
641.7877807617188,87.67150015857224
640.5964965820312,54.02880231720616
637.1253662109375,43.92830555178938
634.9991455078125,72.70859894076845
633.7935791015625,98.6960255822997
632.4146118164062,99.82581391688657
631.0211791992188,99.62256259360392
629.8001098632812,57.98930159890772
626.6119995117188,16.258764043505234
622.471923828125,46.415563788944695
621.4222412109375,97.97101833383914
620.4544677734375,0.0
764.8751220703125,0.0
764.5541381835938,177.4284331397621
770.260009765625,179.2192169874719
772.2274780273438,126.4701954977375
771.4599609375,8.748495963999705
760.4130249023438,50.405560531494395
759.9371948242188,145.83938368690343
760.0590209960938,232.84988156688826
760.3010864257812,238.2110366678073
759.4760131835938,172.35149989769175
758.9496459960938,144.74601097575186
758.7677001953125,159.98581544903547
758.7787475585938,170.97230065262121
759.0121459960938,174.45563423994957
759.5054321289062,168.36974612918542
759.5966186523438,146.15713843748546
758.4764404296875,133.55656825513674
757.892822265625,127.60698229218126
757.1742553710938,137.0553114342689
760.1538696289062,110.61558477263448
758.5900268554688,74.49698226810835
757.2415771484375,96.10975496982459
756.9920043945312,132.8815244155554
757.6337890625,150.80598958220247
757.799560546875,157.40179338378263
758.1377563476562,222.88167459412398
764.60498046875,239.05963756310823
759.5172119140625,152.95962265764368
759.8280029296875,219.4429500339486
768.2349853515625,185.0027444791292
768.1524658203125,41.21280212777475
761.5120239257812,102.88531483379597
768.2474975585938,88.28191497661504
760.1293334960938,46.91360718861544
759.8026733398438,119.39062244421098
759.4754638671875,50.63975674914507
758.85498046875,1.0
757.0164184570312,1.0
755.6988525390625,64.33648867475958
755.5398559570312,159.30007235058682
755.7579956054688,222.64958133522572
761.8074951171875,244.55692297395268
760.5974731445312,131.41723959559476
756.3495483398438,105.3812661371386
756.36083984375,105.65185591356924
752.5928955078125,95.55766269073041
751.46826171875,125.08080180286466
750.9007568359375,132.383310830262
750.5101318359375,132.34811723410533
749.670166015625,139.35780258838855
748.9669189453125,150.52186806848744
748.6539916992188,152.63963677243558
748.1532592773438,150.0739711027075
747.6609497070312,148.2836063991551
747.1803588867188,153.32448760864526
747.0208129882812,157.27108355178234
746.6055297851562,157.1187662218504
746.4905395507812,156.92675834194304
746.2025146484375,157.35972627767242
745.99169921875,156.26459278878627
745.8003540039062,155.55102994070427
745.611572265625,158.31018401273886
745.3972778320312,163.1064324796699
745.522705078125,165.39124524397243
745.4616088867188,168.16466480433883
745.5767211914062,169.42630437811303
745.4140625,172.61805240665606
745.6949462890625,177.31239786294861
745.76123046875,176.68083813446077
745.8959350585938,176.65773803523766
745.914794921875,177.8517344566382
746.0591430664062,180.64866013324487
746.3619995117188,181.3908519126439
746.4829711914062,181.2839363531157
746.5372314453125,182.2947760552438
746.640869140625,183.7904032674664
746.9234619140625,184.9521988982369
747.1633911132812,183.32957781936338
747.2046508789062,184.32393142460626
747.4877319335938,186.81805892810033
747.76220703125,183.81867934945927
747.6865844726562,179.4685135885589
747.76904296875,179.47901343368477
747.7852172851562,181.74289311331302
747.993408203125,180.661004781942
747.8619384765625,178.65413057631142
747.906982421875,177.601968226353
747.9221801757812,175.89959101748974
747.8624267578125,176.73676569989286
747.8909912109375,176.3276595783533
747.8087158203125,177.23790641589707
747.830810546875,178.90728517897577
747.7741088867188,178.02273956783793
747.6605224609375,177.18455236207353
747.54345703125,176.0805635757212
747.3494873046875,175.6128260905468
747.23681640625,174.75150889540558
747.20947265625,170.10153870263804
747.114013671875,164.67586324620603
747.0270385742188,164.29887284789177
746.8311157226562,166.80836278522153
746.6907348632812,169.98658209705857
746.6522827148438,170.73082106551155
746.5721435546875,170.23351328722052
746.6130981445312,168.55326696972352
746.6126098632812,164.56601002972275
746.5777587890625,162.09151722902146
746.612060546875,159.57684488145733
746.4119262695312,154.11322702419486
745.9926147460938,146.34677731345863
745.68994140625,134.97444968691482
745.3366088867188,112.00610757529824
744.6106567382812,82.24714181365707
743.5158081054688,68.70910118814508
742.6920776367188,62.446047228876616
740.9069213867188,52.45463249858138
738.4857788085938,54.40525411232952
737.2591552734375,56.54033909344043
736.0525512695312,57.75040157747893
734.7484741210938,58.979613399396506
731.61279296875,70.19450916679249
730.6669311523438,96.81768479170387
729.3609619140625,101.78890386641083
728.3522338867188,79.17859723003784
726.4085693359375,28.713407294777525
723.2738647460938,1.0
719.421875,1.0
716.2329711914062,4.299494486329998
714.0108032226562,34.900412297745795
711.7942504882812,71.30726975732382
710.7662353515625,91.85488129357412
709.8480224609375,100.2495073401409
709.230712890625,99.90688326917623
708.630615234375,94.53562624585236
707.9179077148438,91.50881740137858
707.279052734375,83.83813187755527
705.8014526367188,71.16543213818402
704.1657104492188,72.1278984490081
703.3733520507812,76.87604504928308
702.0426025390625,85.99377409075998
700.8295288085938,100.71599099109169
699.8612670898438,101.11727344611904
699.0921630859375,96.38194076253185
698.0628051757812,95.29520781926954
696.6331176757812,104.28137307142066
695.6275634765625,113.27966355104488
694.7572631835938,117.16558128208013
693.8682861328125,119.39624075293781
692.6898803710938,119.05467007939203
691.8318481445312,119.71702200535005
690.84228515625,116.63710480871639
689.7119750976562,113.14116723079455
688.5189819335938,112.63076630638561
687.4187622070312,112.60022853045878
686.1631469726562,110.44934222861374
685.0152587890625,109.65029278941039
683.65576171875,112.4503666760998
682.6043090820312,112.16432644707442
681.323486328125,118.1818166743123
680.5128784179688,121.27654651201405
679.3777465820312,114.36397703271888
678.1419067382812,112.07810120761798
677.0889282226562,100.5000758080733
675.6138916015625,71.1220138220802
672.4937744140625,73.87123897622813
671.3729858398438,101.00295878952949
670.156494140625,90.65329129288065
667.77978515625,82.10242306926718
666.4352416992188,91.64996777008146
664.906005859375,91.19144860686706
663.1259155273438,94.57099629179591
661.7906494140625,104.88520847518849
660.3355712890625,101.97300550863268
658.9849853515625,91.26477435924753
656.935546875,92.48388128892513
655.8336181640625,99.41363835295756
654.6063842773438,110.68643274099102
653.6445922851562,119.09429420076879
652.6415405273438,116.22424611347351
651.5353393554688,115.22815819837537
650.2450561523438,115.71188429206585
649.1410522460938,114.10926069080467
647.9833374023438,114.32077429262733
647.0399169921875,113.33507118086388
646.0093994140625,107.34782127771675
644.5352783203125,108.01498994688322
643.5328369140625,105.35262588021725
642.2606201171875,81.07208412882152
640.6621704101562,48.44664940648269
636.6403198242188,44.9815200024619
634.9324951171875,71.87085583465846
633.4210205078125,97.24724779656401
632.375244140625,103.94375626695695
630.9126586914062,91.13446975101975
629.3806762695312,66.28423263399834
628.0043334960938,23.481716070903893
622.337158203125,27.50998000623634
620.9088745117188,83.92364362611345
619.877197265625,108.02856101421152
618.8858642578125,0.0
764.1860961914062,0.0
763.5662841796875,126.39842145547932
762.691650390625,106.3756863714297
770.6124877929688,17.492272336309775
761.3474731445312,1.0
759.7769775390625,84.51743758038323
759.8931884765625,229.77612829946116
760.1923828125,255.59133452663156
770.6199951171875,245.65516211271637
767.9249877929688,92.51101697140008
758.4334716796875,64.84464560121563
757.4795532226562,158.24042617252599
758.3341674804688,174.05660371551699
758.4564819335938,169.73086908242686
758.705810546875,158.1740086858785
758.1751098632812,139.08802528936167
757.595703125,133.41593290619747
756.8560791015625,130.26924389297923
755.6072998046875,127.91400665796228
754.75634765625,112.81702663631671
754.6345825195312,110.82827262450434
754.7207641601562,133.99812240329214
754.7393798828125,157.52550782818355
756.5110473632812,159.60200028321975
756.752685546875,153.9776343309049
757.6361694335938,170.77227708143124
765.6849975585938,131.08446629773783
764.8599853515625,59.55645702489667
758.4087524414062,143.28493301518682
765.6900024414062,96.29435781364644
762.510009765625,12.087596663448526
760.011474609375,57.848533624033266
759.5272216796875,54.947220745633615
758.7890014648438,54.484461437774414
758.6226806640625,119.72725190611587
756.162109375,162.51195496189507
756.0315551757812,143.48601975914784
755.0375366210938,117.47196413536372
754.8287963867188,148.81898283572357
754.9044799804688,153.30584186603272
754.7355346679688,167.22968035013076
762.3674926757812,110.25606344063286
760.7850341796875,10.289225638738577
753.3441772460938,34.75021369591568
753.1648559570312,87.64079257241552
752.3203125,98.1262131437038
750.5867309570312,127.71724697468255
749.9205322265625,143.62612430408723
749.5001831054688,144.79630222977352
749.0196533203125,154.95402829846321
749.5398559570312,164.88843986235634
748.4613647460938,160.40190102734275
748.2769165039062,154.54888903441704
747.25048828125,154.22317400388678
746.7557983398438,161.82934057387686
746.4829711914062,162.28861819523775
746.1947021484375,159.36808678621
745.7321166992188,161.94072769651925
745.4986572265625,164.4876524184469
745.45751953125,159.5960888101845
745.0174560546875,155.3761637571826
744.8632202148438,161.09364747918082
745.0139770507812,169.21263462276661
745.0770263671875,173.44801147230154
745.1995849609375,176.4768186777718
745.3023681640625,175.73676693511476
745.1226196289062,178.03785619242709
745.3868408203125,181.39912021932537
745.5360717773438,179.88284394195728
745.6475219726562,180.46236615218066
745.8428344726562,181.51810905219426
745.9293823242188,183.4787728141926
746.1387329101562,183.71264117379286
746.246337890625,185.20741668847592
746.6524658203125,185.73207219266246
746.6491088867188,186.12155139512592
746.8810424804688,187.17713228918078
747.1109008789062,184.80438200300424
747.25439453125,184.84168811126392
747.4058837890625,187.15309601320757
747.6905517578125,183.71740338656653
747.6594848632812,179.61920407813165
747.6636962890625,180.0526415134076
747.7259521484375,179.2045975617679
747.7847290039062,177.22053907125013
747.7763671875,176.72486650887913
747.6962280273438,177.81833627712987
747.68115234375,177.65433515861923
747.6255493164062,178.68293468274285
747.6535034179688,179.95910952979986
747.6839599609375,180.8312963227917
747.8111572265625,180.1097744942477
747.7163696289062,178.7233561835515
747.5517578125,177.09167319049726
747.2963256835938,170.75444055512793
747.1138916015625,163.9533435461835
746.9505615234375,159.74263384346165
746.7890014648438,153.6994960692664
746.4216918945312,148.74873336609787
746.1920166015625,150.681921973974
746.0125122070312,155.289241815943
745.9702758789062,158.62590558939198
746.0050659179688,161.13118376962555
745.9092407226562,165.0492176103369
746.0885620117188,164.5582995260023
745.9534301757812,161.63487864599855
745.8964233398438,155.57192823106422
745.814208984375,144.10273079978933
745.6846313476562,129.91769742917168
745.3048095703125,96.69168144722977
744.1801147460938,63.99572988591868
742.908935546875,49.666617226077264
740.9171752929688,46.119702916238154
738.9619750976562,56.69257454664314
738.4064331054688,58.0795775968033
737.6116943359375,50.732202335882995
736.4948120117188,59.752608075646414
735.4822387695312,68.52483003503022
733.9417724609375,61.373883815833935
730.9381103515625,71.66615922985763
730.2763671875,103.5544541545156
729.2594604492188,98.31969441026183
728.1010131835938,62.33084559028532
725.735595703125,31.461066346386115
723.1686401367188,1.0
717.4238891601562,1.0
714.6027221679688,17.71410150308266
712.8203125,45.38325822416694
710.802978515625,72.82084834979314
709.9982299804688,92.3387879439451
709.0313110351562,95.87297288778738
708.1896362304688,93.13933830002581
706.5879516601562,93.90345729303215
705.8947143554688,95.72489464881777
705.177490234375,90.77684182665148
704.446044921875,81.56979466271191
703.5031127929688,76.48980002781217
702.300048828125,89.73201871098209
701.3871459960938,100.6532330044278
700.2269897460938,101.60805210215904
699.20166015625,107.24573255460037
698.378173828125,105.35931385443544
696.8046264648438,102.84196690012246
695.8903198242188,109.58433492475092
695.1136474609375,116.19066573458385
694.24365234375,119.55155133187007
693.31689453125,124.84622994861566
692.7733764648438,125.17416672520558
691.5139770507812,120.7540750973293
690.498779296875,124.24892381727304
689.7610473632812,125.52908659472574
688.7561645507812,116.77994207087076
687.569580078125,112.56699901417865
686.145263671875,114.17342500700971
685.0830078125,109.11276652553546
683.538818359375,109.76666122356104
682.4970092773438,114.81481950942475
681.2815551757812,116.78846040286236
680.17919921875,122.50849703911167
679.3990478515625,123.00988919485157
678.2354736328125,115.32060689553352
676.93115234375,111.20485304758513
675.6356201171875,88.70424251828236
673.4990234375,67.36527018779856
671.104736328125,89.89908604495886
670.0947875976562,110.53375215265687
668.8237915039062,91.64445601696319
666.4721069335938,86.89426715785545
664.923095703125,95.72524148480228
663.3479614257812,94.71950781151916
661.7708740234375,95.08615503506635
660.3836059570312,94.87053582974968
659.2260131835938,88.01970745847947
656.846923828125,91.89845298458273
655.8200073242188,108.51498032007703
654.5795288085938,112.38910937134222
653.4083862304688,114.43642841078197
652.4031982421875,117.15627791598504
651.384765625,114.52572397429195
650.2492065429688,114.56303687075592
649.1533203125,115.08390714875411
647.9666748046875,112.7185963383138
646.7246704101562,115.14714830121576
645.6812744140625,115.32559496939673
644.5198364257812,108.19274148454922
643.1659545898438,95.93108038485902
642.1068115234375,68.63178080379008
640.11376953125,41.34668119632824
636.662841796875,43.59791819112449
634.8770141601562,73.67361343753946
633.3896484375,95.04083423578854
631.9693603515625,100.27314822380514
630.8192749023438,88.6474603923767
629.5281372070312,55.39829690875766
626.9078369140625,31.265485829436567
623.0177001953125,27.710950980032887
621.1718139648438,56.757077821111025
619.436767578125,93.39514933092073
618.30810546875,95.95708182897877
617.2590942382812,0.0
763.034423828125,0.0
762.2501220703125,108.20906502524588
761.5257568359375,114.43506221009545
761.0269165039062,60.94708423422609
759.514404296875,80.98284416632357
759.6775512695312,172.8919336497365
759.9320068359375,211.99755351653695
769.6425170898438,173.94915228846088
770.6950073242188,56.656373318866855
768.739990234375,1.0
757.9528198242188,24.75996210883014
756.6138305664062,162.89735945904215
757.8863525390625,169.82579466695665
757.8670043945312,170.9104559462016
757.9441528320312,162.1294629870938
757.5397338867188,145.58912840240566
756.579833984375,135.94582905757798
755.9214477539062,136.0653915682975
755.106689453125,149.37721719997478
754.604248046875,169.7582715759034
754.6155395507812,178.56273735717753
754.5870361328125,179.0006743266216
754.6323852539062,179.33195082677454
755.009033203125,160.39281662560785
755.241455078125,141.7853152650829
755.6664428710938,124.26750625922115
756.0657348632812,73.59390449469146
756.30810546875,50.37541729403548
757.6112670898438,87.4697022374219
758.087890625,75.70298277817524
758.5091552734375,56.55037787099973
757.8700561523438,85.70114401425279
757.718017578125,87.81862045928148
755.877685546875,90.72102655141383
755.304931640625,175.9536061483483
758.79248046875,234.16559022131025
760.2949829101562,139.24301085532136
753.8905639648438,105.06255829480038
754.1687622070312,163.73340328151116
754.0359497070312,154.28842168243037
753.28369140625,131.8408875616836
752.9837036132812,58.990758306457884
752.7559814453125,23.847629555655146
752.4063110351562,65.66438515349752
750.5474853515625,111.90864283925839
750.1262817382812,124.05111642722177
749.63525390625,136.29509952942055
749.1425170898438,148.8370309702983
748.8522338867188,149.82840657648836
748.1519165039062,151.74413957573546
748.1239624023438,154.84843762865623
748.6038818359375,147.14707911033622
747.1740112304688,145.1838588835575
746.9019165039062,154.54221586760983
746.4337158203125,162.726321054642
746.2543334960938,163.15922493675095
745.655517578125,161.93184061702556
745.4494018554688,166.85162257901817
745.4497680664062,165.2650881277728
744.9983520507812,160.13871106277853
744.4456176757812,162.71636709320842
744.1231079101562,170.5548095052687
744.3532104492188,174.54925104464982
744.7123413085938,172.25020213132572
744.8864135742188,175.88809120794792
745.1708374023438,181.74656109726126
745.09521484375,183.0880033824689
745.31689453125,183.3279327765043
745.4298706054688,183.1796897239861
745.5662841796875,184.36285585139711
745.6732177734375,184.5089037343594
745.90625,185.2198234056691
746.136962890625,186.3162050293592
746.3688354492188,188.04100460652708
746.5994873046875,187.1681803397376
746.7268676757812,187.73844167189677
746.991455078125,189.35218028269279
747.0596313476562,188.46497128861256
747.2156982421875,188.69948930294123
747.4257202148438,189.689859671657
747.7826538085938,184.32230561971963
747.5978393554688,179.00481151546276
747.6135864257812,179.97110923833404
747.5816650390625,180.43922894706446
747.5315551757812,181.0939658327327
747.5726928710938,181.66442679399577
747.6661376953125,181.66876038428558
747.659423828125,181.26332853923867
747.6749877929688,180.85780679627766
747.7305297851562,180.38685320156912
747.7552490234375,179.6717146532952
747.7131958007812,177.18659665020382
747.7064819335938,174.21039427708385
747.7557373046875,170.49063298221225
747.4523315429688,159.66933496700835
746.5863037109375,148.3400172001862
746.0398559570312,143.93085755325535
745.6828002929688,140.19613970148225
745.2705078125,138.86573241959013
744.9620971679688,141.43204146491047
745.2219848632812,138.52676494523607
745.1383056640625,136.9874765817315
745.1380615234375,136.9793785181431
745.3677978515625,127.61747960604974
745.4364013671875,117.79459688850201
745.272216796875,102.75700311675375
745.274658203125,83.04120010608327
744.3271484375,76.22698285872781
743.7821044921875,69.6880866147591
742.535400390625,37.446863554984645
739.5291748046875,21.489985384084555
738.058837890625,31.661054136190312
737.6571044921875,41.80207531555435
736.9974365234375,57.02461531983674
736.2280883789062,59.484057868445944
734.1427612304688,57.24713118990324
732.7821655273438,66.2621213235515
731.5879516601562,76.4093657916449
730.9097900390625,86.80779398715194
729.8474731445312,100.99276484029713
729.0308227539062,95.50456158724616
728.0214233398438,46.75637278237165
724.6904296875,5.654856732456952
721.8311157226562,1.0
718.669677734375,1.0
714.0250244140625,16.20793333839744
712.1331787109375,64.8351020012303
710.4850463867188,76.47379452813598
709.2750854492188,87.65799254572713
708.4259033203125,92.15561400680666
706.6386108398438,91.43342659190782
705.761474609375,98.42622004986791
704.9714965820312,99.99807665596356
704.2342529296875,92.55985817253234
703.2345581054688,86.02664543779846
702.28076171875,85.15450312361548
700.71875,89.60971921362155
699.7905883789062,106.72665621155177
699.5303344726562,114.29301765997053
698.8101196289062,109.22562874467893
697.5550537109375,112.185979878077
696.7235107421875,115.20838716060376
695.6498413085938,118.48419764909512
694.725830078125,126.93517380405406
694.0106811523438,128.49822549066891
693.102294921875,126.36581885508485
692.1741333007812,129.6122544844138
691.642822265625,130.54048273823187
690.762939453125,124.93473144851679
689.430908203125,124.07061075241046
688.6901245117188,116.5993726997387
687.7481079101562,102.79596355700238
685.8139038085938,109.04794059264789
685.2626342773438,114.830515567382
683.6173706054688,109.29495408665417
682.3284912109375,114.62765195842914
681.283203125,119.47278752010457
680.1907348632812,122.06573615154113
679.203125,126.0924658212068
678.2122802734375,125.25334618193928
677.2413940429688,117.30252579429943
675.7325439453125,103.00220777314549
674.4341430664062,71.8712986686764
671.1210327148438,71.33924734637942
669.8721923828125,102.8954865895212
668.69873046875,103.66666577656792
667.4067993164062,86.27425949699985
665.0791015625,89.96582560435837
663.4224243164062,98.46818421001433
661.8025512695312,89.27906852606682
660.4347534179688,83.45023665261846
658.35693359375,88.90060947643732
656.8742065429688,95.34583188319166
655.578369140625,104.79545419422146
654.4902954101562,113.37462298378908
653.3732299804688,110.81724188875853
652.0173950195312,113.29613028394175
651.095703125,116.22995792654459
650.0592041015625,112.78362173472922
648.8929443359375,114.33916023700316
648.0284423828125,115.271026576714
